설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자
"봉우재로33길, 봉우재로43길, 망우로50길 (18)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (19)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (20)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (21)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (22)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (23)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (24)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (25)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (26)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (27)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (28)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (29)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (30)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (31)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (32)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (33)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (34)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (35)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (36)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (37)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (38)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (39)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (40)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (41)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (42)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (43)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (44)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (45)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (46)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (47)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (48)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (49)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (50)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (51)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (52)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (53)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (54)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (55)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (56)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (57)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (58)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (59)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (60)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (61)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (62)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (63)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (64)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (65)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (66)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (67)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (68)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (69)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (70)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉로 134 (1),서울특별시,중랑구,서울특별시 중랑구 상봉로 134,서울특별시 중랑구 망우동 564-5,37.59806114,127.0932713,삼부주상복합,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉로 134 (2),서울특별시,중랑구,서울특별시 중랑구 상봉로 134,서울특별시 중랑구 망우동 564-5,37.59806114,127.0932713,삼부주상복합,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
겸재로,서울특별시,중랑구,서울특별시 중랑구 겸재로,,37.58822911,127.0868774,겸재로 129 명동 당구장,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (71)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (72)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (73)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (74)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (75)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (76)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (77)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (78)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (79)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
"봉우재로33길, 봉우재로43길, 망우로50길 (80)",서울특별시,중랑구,"서울특별시 중랑구 봉우재로33길, 봉우재로43길, 망우로50길",,37.59463947,127.0885545,상봉먹자골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉2동 (1),서울특별시,중랑구,,서울특별시 중랑구 상봉동,37.59412924,127.0843255,상봉2동 일대,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉2동 (2),서울특별시,중랑구,,서울특별시 중랑구 상봉동,37.59412924,127.0843255,상봉2동 일대,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉2동 (3),서울특별시,중랑구,,서울특별시 중랑구 상봉동,37.59412924,127.0843255,상봉2동 일대,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉2동 (4),서울특별시,중랑구,,서울특별시 중랑구 상봉동,37.59412924,127.0843255,상봉2동 일대,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
상봉2동 (5),서울특별시,중랑구,,서울특별시 중랑구 상봉동,37.59412924,127.0843255,상봉2동 일대,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
동일로163길 (1),서울특별시,중랑구,서울특별시 중랑구 동일로163길,,37.6118209,127.0756028,장미꽃빛거리 골목형상점가,일반쓰레기,서울특별시 중랑구청,02-2094-1958,2025-08-25
