설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자
서울다원학교.한용운활동터 버스정류장(08-223),서울특별시,성북구,,서울특별시 성북구 성북동 227-8,37.59438363,126.991777,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
숭덕초교 버스정류장(08-120),서울특별시,성북구,서울특별시 성북구 정릉로31길 30,서울특별시 성북구 정릉동 966-173,37.60387465,127.0153694,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
숭덕초교 버스정류장(08-119),서울특별시,성북구,서울특별시 성북구 정릉로 282,서울특별시 성북구 정릉동 966-112,37.60312751,127.0145106,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
정릉2동주민센터 버스정류장(08-117),서울특별시,성북구,서울특별시 성북구 정릉로26길 1,서울특별시 성북구 정릉동 966-125,37.60446495,127.0111291,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
정릉우체국앞 버스정류장(08-169),서울특별시,성북구,,서울특별시 성북구 정릉동 415-18,37.60528387,127.0113803,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
고려대사범대학부속고등학교 버스정류장(08-114),서울특별시,성북구,서울특별시 성북구 정릉로 153,서울특별시 성북구 정릉동 653-1,37.60795544,127.0024021,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
청덕초교 버스정류장(08-112),서울특별시,성북구,,서울특별시 성북구 정릉동 산 1-200,37.60836364,127.0007169,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
국민대앞 버스정류장(08-107),서울특별시,성북구,,서울특별시 성북구 정릉동 산 1-344,37.61094706,126.9935823,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
국민대학교앞 버스정류장(08-110),서울특별시,성북구,,서울특별시 성북구 정릉동 산 1-213,37.61090527,126.9943438,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
국민대앞 버스정류장(08-108),서울특별시,성북구,서울특별시 성북구 정릉로 119-39,서울특별시 성북구 정릉동 산 1-79,37.60991195,126.9983548,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
북악중학교 버스정류장(08-113),서울특별시,성북구,,서울특별시 성북구 정릉동 649-33,37.60730331,127.0030606,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
정릉동풍림아파트.청소년문화의집 버스정류장(08-262),서울특별시,성북구,서울특별시 성북구 솔샘로25길 11-11,서울특별시 성북구 정릉동 239-4,37.61604544,127.008106,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
정릉4동주민센터.경국사 버스정류장(08-163),서울특별시,성북구,,서울특별시 성북구 정릉동 747-4,37.61357821,127.0062651,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
돌곶이역 2번출구,서울특별시,성북구,,서울특별시 성북구 장위동 64-135,37.61126749,127.0565666,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
돌곶이역 버스정류장(08-142),서울특별시,성북구,서울특별시 성북구 화랑로 241,서울특별시 성북구 장위동 64-115,37.61063073,127.0561203,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
월곡중학교 버스정류장(08-353),서울특별시,성북구,,서울특별시 성북구 상월곡동 35-9,37.60603113,127.0476799,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
상월곡역 버스정류장(08-136),서울특별시,성북구,서울특별시 성북구 화랑로15길 4,서울특별시 성북구 상월곡동 55-56,37.60572459,127.0463868,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
월곡역 버스정류장(08-132),서울특별시,성북구,서울특별시 성북구 월곡로108,서울특별시 성북구 하월곡동 35-5,37.60156211,127.0415814,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
길음역 9번출구,서울특별시,성북구,,서울특별시 성북구 길음동 1076-2,37.60455235,127.0251733,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
서울종암경찰서,서울특별시,성북구,서울특별시 성북구 종암로 132,서울특별시 성북구 종암동 132,37.60193718,127.0335324,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
월곡동신아파트 버스정류장(08-403),서울특별시,성북구,서울특별시 성북구 오패산로3길 17,서울특별시 성북구 하월곡동 219,37.60459386,127.0345453,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
숭곡초교입구 버스정류장(08-101),서울특별시,성북구,서울특별시 성북구 종암로40길 37,서울특별시 성북구 하월곡동 174,37.60967849,127.0320225,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
성가복지병원 버스정류장(08-149),서울특별시,성북구,서울특별시 성북구 종암로 180-1,서울특별시 성북구 하월곡동 90-117,37.6059607,127.0316371,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
보문동주민센터 버스정류장(08-183),서울특별시,성북구,서울특별시 성북구 보문로 55-1,서울특별시 성북구 보문동7가 31,37.5804096,127.0217293,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
보문동성당 버스정류장(08-181),서울특별시,성북구,서울특별시 성북구 보문로 79,서울특별시 성북구 보문동5가 160-1,37.58238112,127.0206873,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
보문역 버스정류장(08-326),서울특별시,성북구,서울특별시 성북구 보문로 124,서울특별시 성북구 보문동1가 120,37.58612342,127.0192059,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
안암전철역 버스정류장(08-302),서울특별시,성북구,서울특별시 성북구 고려대로27길 4,서울특별시 성북구 안암동5가 99,37.58652168,127.030237,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
안암역 버스정류장(08-301),서울특별시,성북구,서울특별시 성북구 고려대로 100,서울특별시 성북구 안암동5가 96,37.58617158,127.0304208,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
국민은행장위동지점 버스정류장(08-282),서울특별시,성북구,서울특별시 성북구 장월로 89-1,서울특별시 성북구 장위동 238-198,37.61386832,127.0487365,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
영어의 힘 앞,서울특별시,성북구,서울특별시 성북구 돌곶이로 197,서울특별시 성북구 장위동 214-79,37.61762061,127.0477205,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
장월초교.참누리아파트 버스정류장(08-450),서울특별시,성북구,서울특별시 성북구 월계로40길 7,서울특별시 성북구 장위동 316-3,37.62291794,127.0483972,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
아리랑고개.아리랑시네미디어센터 버스정류장(08-266),서울특별시,성북구,서울특별시 성북구 아리랑로 82,서울특별시 성북구 돈암동 538-98,37.60005917,127.0139243,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
아리랑고개.아리랑시네미디어센터 버스정류장(08-265),서울특별시,성북구,서울특별시 성북구 아리랑로 89,서울특별시 성북구 돈암동 524,37.60073299,127.0136175,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
경신중고입구 버스정류장(08-233),서울특별시,성북구,서울특별시 성북구 성북로 52-1,서울특별시 성북구 성북동 170-41,37.59251384,127.0027939,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
홍익대부속중고등학교입구 버스정류장(08-231),서울특별시,성북구,서울특별시 성북구 성북로 68,서울특별시 성북구 성북동 155-16,37.59352493,127.0014063,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
현대백화점별관주차장 버스정류장(08-874),서울특별시,성북구,서울특별시 성북구 동소문로 312,서울특별시 성북구 하월곡동 89-4,37.60756223,127.0292087,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
우리은행 앞 광장,서울특별시,성북구,서울특별시 성북구 한천로66길 221-1,서울특별시 성북구 석관동 375-29,37.61416533,127.0649259,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
고려대역 1번출구,서울특별시,성북구,서울특별시 성북구 종암로 1,서울특별시 성북구 종암동 29-18,37.59064969,127.0362127,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
종암사거리입구 버스정류장(08-150),서울특별시,성북구,서울특별시 성북구 종암로 129,서울특별시 성북구 종암동 3-1342,37.60144986,127.0327235,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
길음1동주민센터.길음중앙새마을금고앞 버스정류장(08-786),서울특별시,성북구,서울특별시 성북구 길음로 74,서울특별시 성북구 길음동 1282,37.60928966,127.0210339,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
길음시장입구 버스정류장(08-662),서울특별시,성북구,,서울특별시 성북구 길음동 875-1,37.60724571,127.0216337,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
현대아파트앞 버스정류장(08-514),서울특별시,성북구,,서울특별시 성북구 길음동 875-1,37.60724571,127.0216337,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
래미안821동앞 버스정류장(08-529),서울특별시,성북구,,서울특별시 성북구 길음동 607-33,37.60660606,127.0217163,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
보문역 버스정류장(08-179),서울특별시,성북구,서울특별시 성북구 보문로 121,서울특별시 성북구 보문동2가 79,37.58586857,127.0188005,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
우신향병원 버스정류장(08-157),서울특별시,성북구,서울특별시 성북구 안암로 105,서울특별시 성북구 안암동5가 86-10,37.58510934,127.0314287,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
숭례초등학교 버스정류장(08-155),서울특별시,성북구,서울특별시 성북구 종암로 42-1,서울특별시 성북구 종암동 12-33,37.59417872,127.0362062,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
청덕초등학교 버스정류장(08-111),서울특별시,성북구,,서울특별시 성북구 정릉동 590-16,37.60869733,126.9989744,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
창문여고 버스정류장(08-102),서울특별시,성북구,서울특별시 성북구 오패산로 98-23,서울특별시 성북구 하월곡동 77-976,37.61176348,127.0359516,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
길음역 버스정류장(08-124),서울특별시,성북구,서울특별시 성북구 정릉로 367-2,서울특별시 성북구 돈암동 8-165,37.60227407,127.0240657,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
월곡뉴타운 버스정류장(08-002),서울특별시,성북구,서울특별시 성북구 동소문로 286,서울특별시 성북구 하월곡동 88-31,37.60581297,127.0273879,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
월곡뉴타운 버스정류장(08-001),서울특별시,성북구,서울특별시 성북구 동소문로 295-2,서울특별시 성북구 길음동 515,37.60675178,127.0278637,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
길음뉴타운 버스정류장(08-003),서울특별시,성북구,,서울특별시 성북구 길음동 532-17,37.60375649,127.0242239,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
길음뉴타운 버스정류장(08-004),서울특별시,성북구,,서울특별시 성북구 길음동 534-9,37.60328765,127.0237397,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
월곡역 2번출구,서울특별시,성북구,서울특별시 성북구 화랑로 79,서울특별시 성북구 하월곡동 27-117,37.60249259,127.0411515,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
정릉길음시장 버스정류장(08-121),서울특별시,성북구,서울특별시 성북구 정릉로 324,서울특별시 성북구 정릉동 16-170,37.60212379,127.0191517,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
종암동주민센터 버스정류장(08-152),서울특별시,성북구,서울특별시 성북구 종암로 103,서울특별시 성북구 종암동 87-6,37.59933907,127.0340484,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
청진동해장국 앞,서울특별시,성북구,서울특별시 성북구 종암로 54,서울특별시 성북구 종암동 10-178,37.59502982,127.0361993,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
삼선교.성북문화원 버스정류장(08-237),서울특별시,성북구,서울특별시 성북구 성북로 14,서울특별시 성북구 성북동1가 50-4,37.58947034,127.005220,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
정릉입구 버스정류장(08-263),서울특별시,성북구,,서울특별시 성북구 정릉동 967-20,37.60244138,127.0134197,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
정릉입구 버스정류장(08-264),서울특별시,성북구,서울특별시 성북구 정릉로 272-8,서울특별시 성북구 정릉동 139-56,37.60291849,127.0136887,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
생명의전화 버스정류장(08-290),서울특별시,성북구,서울특별시 성북구 오패산로 22,서울특별시 성북구 하월곡동 62-4,37.60422016,127.0376844,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
성가복지병원 버스정류장(08-148),서울특별시,성북구,,서울특별시 성북구 하월곡동 88-5,37.60493587,127.0316201,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
석계역 버스정류장(08-147),서울특별시,성북구,,서울특별시 성북구 석관동 375-14,37.61509454,127.0667187,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
돈암2동주민센터입구.흥천사 버스정류장(08-268),서울특별시,성북구,서울특별시 성북구 동소문로23길 73,서울특별시 성북구 동선동5가 141-6,37.59639551,127.0157506,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
한국과학기술연구원입구 버스정류장(08-135),서울특별시,성북구,,서울특별시 성북구 하월곡동 1-12,37.60554551,127.0474239,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
명쭈3 앞,서울특별시,성북구,서울특별시 성북구 아리랑로 26-1,서울특별시 성북구 동선동5가 26,37.59507885,127.016162,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
배스킨라빈스 앞,서울특별시,성북구,서울특별시 성북구 보문로 113,서울특별시 성북구 보문동2가 134,37.58504462,127.0192999,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
종암SK아파트 버스정류장(08-130),서울특별시,성북구,,서울특별시 성북구 종암동 115-152,37.60203491,127.0374768,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
석관동코오롱아파트 버스정류장(08-197),서울특별시,성북구,,서울특별시 성북구 석관동 43-1,37.60620572,127.0664368,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
KT월곡지사 버스정류장(08-128),서울특별시,성북구,,서울특별시 성북구 종암동 90-21,37.60243467,127.034667,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
솔샘사거리 버스정류장(08-324),서울특별시,성북구,서울특별시 성북구 보국문로 101,서울특별시 성북구 정릉동 295-11,37.61289493,127.0070579,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
석계역 4번 출구,서울특별시,성북구,,서울특별시 성북구 석관동 375-46,37.6148489,127.0668471,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
숭례초교 버스정류장(08-154),서울특별시,성북구,서울특별시 성북구 종암로5길 14,서울특별시 성북구 종암동 22-1,37.59452119,127.0352972,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
숭덕초교 버스정류장(08-257),서울특별시,성북구,서울특별시 성북구 정릉로 279,서울특별시 성북구 정릉동 160-1,37.6038198,127.013291,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
장곡초교사거리 버스정류장(08-222),서울특별시,성북구,서울특별시 성북구 장월로29길 9,서울특별시 성북구 장위동 206-3,37.61769896,127.0498021,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
성북구청 바람마당,서울특별시,성북구,서울특별시 성북구 보문로168,서울특별시 성북구 삼선동5가 411,37.58946842,127.0168218,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
서울·성북 미디어문화마루 앞,서울특별시,성북구,서울특별시 성북구 길음로7길 20,서울특별시 성북구 길음동 1286-8,37.60375093,127.0224636,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
정릉2동주민센터 버스정류장(08-118),서울특별시,성북구,,서울특별시 성북구 정릉동 164-51,37.6050398,127.0113564,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
문화공간 이육사 앞 공원,서울특별시,성북구,서울특별시 성북구 종암로21가길 36-1,서울특별시 성북구 종암동 65-13,37.59815179,127.032610,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
월곡역 교통섬,서울특별시,성북구,,서울특별시 성북구 하월곡동 35-1,37.60142105,127.0411848,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
래미안라센트아파트 103동 외부 서울자전거 따릉이 대여소,서울특별시,성북구,서울특별시 성북구 종암로24가길 80,서울특별시 성북구 종암동 134,37.59937311,127.0392269,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
북한산보국문역 1번출구,서울특별시,성북구,서울특별시 성북구 보국문로22길 8,서울특별시 성북구 정릉동 289-38,37.61211271,127.0085918,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
"꿈의숲아이파크아파트 702동, 703동 사이 외부 인도",서울특별시,성북구,서울특별시 성북구 돌곶이로40길 46,서울특별시 성북구 장위동 323,37.61866075,127.0489591,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
래미안장위포레카운티아파트 110동 외부 쉼터,서울특별시,성북구,서울특별시 성북구 장월로 160,서울특별시 성북구 장위동 322,37.61800248,127.0533081,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
장위래미안퍼스트하이 상가 앞,서울특별시,성북구,서울특별시 성북구 한천로 713,서울특별시 성북구 장위동 320,37.62005567,127.0514349,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
시온아트빌 앞,서울특별시,성북구,서울특별시 성북구 한천로 518,서울특별시 성북구 석관동 92-2,37.60670448,127.0664361,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
삼덕단지 버스정류장 앞,서울특별시,성북구,서울특별시 성북구 솔샘로 32,서울특별시 성북구 정릉동 704-23,37.61039477,127.005287,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
롯데캐슬 아파트 건너편 버스정류장,서울특별시,성북구,서울특별시 성북구 서경로 63,서울특별시 성북구 정릉동 192-152,37.60905769,127.0153655,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
코오롱 하늘채 아파트 앞 버스정류장(08200),서울특별시,성북구,,서울특별시 성북구 장위동 310-25,37.61903401,127.0456148,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
길음뉴타운 8단지 앞,서울특별시,성북구,서울특별시 성북구 길음로 33,서울특별시 성북구 길음동 1284,37.60504925,127.0220094,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
길음뉴타운 우리은행 앞 버스정류장(08545),서울특별시,성북구,,서울특별시 성북구 길음동 559-1,37.60544504,127.0222217,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
아리랑호텔 동대문 앞 버스정류장(08270),서울특별시,성북구,서울특별시 성북구 아리랑로 10,서울특별시 성북구 동선동4가 38,37.59377027,127.016453,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
힐스테이트 입구 버스 정류장,서울특별시,성북구,서울특별시 성북구 동소문로 298,서울특별시 성북구 하월곡동 88-485,37.60650703,127.0282193,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
성북구청 바람마당,서울특별시,성북구,서울특별시 성북구 보문로 168,서울특별시 성북구 삼선동5가 411,37.58946842,127.0168218,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
성북 우체국 앞 인도,서울특별시,성북구,서울특별시 성북구 동소문로 310,서울특별시 성북구 하월곡동 88-3,37.60731274,127.0293121,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
고대병원 버스정류장,서울특별시,성북구,서울특별시 성북구 고려대로 73,서울특별시 성북구 안암동5가 126-1,37.58711097,127.0263572,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
보문역 버스정류장(08296),서울특별시,성북구,,서울특별시 성북구 보문동1가 109-3,37.5856381,127.0200081,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
보문역 버스정류장(08295),서울특별시,성북구,,서울특별시 성북구 보문동1가 178-1,37.58550482,127.0201945,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
성북구청 버스정류장(08178),서울특별시,성북구,서울특별시 성북구 보문로 156-1,서울특별시 성북구 삼선동5가 326,37.58869751,127.0172939,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
성북구청 버스정류장(08177),서울특별시,성북구,서울특별시 성북구 보문로 151,서울특별시 성북구 삼선동5가 297,37.58816492,127.0172891,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
삼선시장 버스정류장(08535),서울특별시,성북구,서울특별시 성북구 삼선교로 29,서울특별시 성북구 삼선동2가 105,37.58824221,127.0092204,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
보문로34길 88 앞 인도,서울특별시,성북구,서울특별시 성북구 보문로34길 88,서울특별시 성북구 동선동2가 154,37.59125877,127.0201498,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
동소문로20길 43 앞 인도,서울특별시,성북구,서울특별시 성북구 동소문로20길 43,서울특별시 성북구 동선동1가 46-2,37.59065915,127.0170249,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
성북역사문화공원 앞,서울특별시,성북구,,서울특별시 성북구 성북동 118-2,37.59249965,126.9977895,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
보문동주민센터 버스정류장(08-184),서울특별시,성북구,서울특별시 성북구 보문로 52,서울특별시 성북구 보문동7가 104,37.58021816,127.0226114,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
보문동성당 버스정류장(08-182),서울특별시,성북구,서울특별시 성북구 보문로 78,서울특별시 성북구 보문동4가 77-2,37.58228095,127.0213065,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
삼선동주민센터 버스정류장(08-176),서울특별시,성북구,서울특별시 성북구 보문로 190,서울특별시 성북구 삼선동4가 349-1,37.59086591,127.0146551,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
삼선동주민센터 버스정류장(08-997),서울특별시,성북구,서울특별시 성북구 보문로 192,서울특별시 성북구 삼선동4가 349-1,37.59086591,127.0146551,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
돈암시장 버스정류장(08-934),서울특별시,성북구,서울특별시 성북구 보문로 39길 4,서울특별시 성북구 동소문동3가 82,37.59143108,127.0132624,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
국수나무 길음점 앞,서울특별시,성북구,서울특별시 성북구 길음로 74,서울특별시 성북구 길음동 1282,37.60928966,127.0210339,,재활용쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
주신공인중개사사무소 앞,서울특별시,성북구,서울특별시 성북구 동소문로 305-1,서울특별시 성북구 길음동 510-173,37.607487,127.0283683,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
진각종 앞 달빛공원,서울특별시,성북구,,서울특별시 성북구 하월곡동22-13,37.6041681384,127.042325,,일반쓰레기,서울특별시 성북구청,02-2241-4418,2025-09-01
